exception_id,level,invoice_number,po_number,grn_number,exception_type,message,severity,context_json
64671957-6b74-4832-b31d-9c447b2e0a08,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
b81d0ab5-71f1-465d-ac4e-897e508cdc83,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
57f5d2ad-0786-4a7d-8b68-6c1e5cb358e9,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
c391b2d5-d4b6-4575-8c8d-1061ffb62e16,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
377dc90c-82d9-4a40-b04f-1ed0ba1501c6,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
76ac332e-15cd-46c4-bbea-de3e0a9ce56a,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
fe179626-41e8-4061-844f-ec8bd864d57d,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
c61f2cd3-9ebe-4f2e-843f-79ab0e2780ce,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
d49424ae-0e1f-478e-ab99-f3d2773ec36c,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
8313e3cc-8e1c-446b-aeaa-a682937e2da8,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
c007b239-7788-47a4-9bd9-b4832fdd1aad,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
e1c9992b-40da-4b1b-8e88-d9779c5e4bfc,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
e24d3600-49a9-4376-b77f-10a7380b1620,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
aa55940e-37fa-4983-a42b-e19a7599ab5e,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
57a9ae1d-bcc4-4b81-a99a-6e83e9a3d1ac,INVOICE,INV20178,P010178,,PRICE_VARIANCE,Invoice total deviates from PO total by 6.48% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 148.93, ""po_total"": 139.87, ""tolerance_pct"": 0.01, ""diff_pct"": 0.06477443340244514}"
d0782528-e2a3-42d8-9baf-298fb8a75942,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
f221761d-84ef-4810-9f98-9b1c7d34ecd3,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
e52f2afe-2f8e-4659-995c-4f9d6d315fc5,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
3f88508f-258b-4c30-885f-0e1cda9f9305,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
6f96fcb1-d4c2-4511-a5e8-c03d7b9836c1,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
16252dbc-b7be-4e80-a4a5-eb3d9245ced5,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 6.0, ""unit_price"": 776.34, ""line_total"": 4658.04}}"
ce395443-0c0a-466e-b837-a0e765efb3ec,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 651.25, ""line_total"": 2605.0}}"
e9be851b-62b2-414e-8129-8ecf0ae1f611,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 27.85, ""line_total"": 111.4}}"
1d758f87-fb0d-4c85-82e9-ac0c9bdb3b11,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
8b654714-5e7b-462a-ba05-c9656918c314,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
bb581836-9387-4640-a12b-c7a329a0efd3,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
c824b562-fb40-46d7-b54d-a4900353afe2,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
35af0fac-aaca-409c-982e-56ea423d5b58,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 6.0, ""unit_price"": 541.27, ""line_total"": 3247.62}}"
89ca3420-22e5-4e08-a9ce-85f9bb8b30e9,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 8.0, ""unit_price"": 809.62, ""line_total"": 6476.96}}"
f9a9ee2c-55df-424c-8b94-98cb225dc65a,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 28.43, ""line_total"": 56.86}}"
bec6bb46-936c-4437-9ae4-f09822206a5e,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 4.0, ""unit_price"": 409.88, ""line_total"": 1639.52}}"
504bcb8a-22fd-47dd-b37a-f1e816d59568,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
1d4b4fcf-ae03-42c0-9784-0e8432cbb294,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
5cffdca4-0aa5-4e39-8915-35cda897e913,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
e636a51a-a1c4-44d7-8279-267d7a353d98,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 9.0, ""unit_price"": 438.95, ""line_total"": 3950.55}}"
e102b091-a9af-4032-8f7e-3809f6fdfa85,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 1.0, ""unit_price"": 784.23, ""line_total"": 784.23}}"
a071080e-37ac-4e44-8b3d-b786f63fadad,INVOICE,INV20227,P010227,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20227"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 10.0, ""unit_price"": 541.68, ""line_total"": 5416.8}}"
e932a356-8416-42fe-a34b-2e4fe5ba2a8a,INVOICE,INV20193,P010193,,PRICE_VARIANCE,Invoice total deviates from PO total by 3.53% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 900.14, ""po_total"": 869.49, ""tolerance_pct"": 0.01, ""diff_pct"": 0.03525054917250339}"
21bccac9-02e2-4a55-ab94-b617f3f3d26b,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
dbcfc88f-3840-4750-a0c7-e16710d79626,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
e69273e2-2108-430a-a417-36367a7ddffe,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 6.0, ""unit_price"": 28.38, ""line_total"": 170.28}}"
cc16b418-f0d8-44fb-a040-31b60f91ab1a,INVOICE,INV20193,P010193,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20193"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 7.0, ""unit_price"": 94.74, ""line_total"": 663.18}}"
981ce5ef-a6cc-41c3-a8de-8f57ff1e235e,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
a5472241-d6c7-4205-bafd-3400cebeb635,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
8cf56821-6390-4f45-8b5b-465a4ec0c6f2,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
08e22cb0-4c1b-42b1-9899-972ccea00c83,INVOICE,INV20179,P010179,,PRICE_VARIANCE,Unit price variance beyond tolerance,ERROR,"{""po_line"": {""po_number"": ""P010179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 30.62, ""line_total"": 122.48}, ""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}, ""price_diff_pct"": 0.049967341606792864}"
66c32fae-f87b-4e6c-bd33-7a3a504c10da,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
2cdf1a9a-7f2b-478c-b1d4-df14c4890f29,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
7122899c-b398-4e90-93bf-d49c581c8f6e,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
982f12be-b375-480c-901e-a6fffa00b38a,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 32.15, ""line_total"": 128.6}}"
67975f0b-1576-47fc-b560-589f6b2ca061,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 8.0, ""unit_price"": 104.54, ""line_total"": 836.32}}"
2ddd5448-cfe1-445b-ac02-4ea0ef019b49,INVOICE,INV20179,P010179,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20179"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 9.0, ""unit_price"": 583.82, ""line_total"": 5254.38}}"
31f11c74-fe11-4334-844a-30f62d3639ce,INVOICE,INV20178,P010178,,PRICE_VARIANCE,Invoice total deviates from PO total by 6.48% (> 1.0%),ERROR,"{""basis"": ""USD"", ""invoice_total"": 148.93, ""po_total"": 139.87, ""tolerance_pct"": 0.01, ""diff_pct"": 0.06477443340244514}"
a94d45e4-8a2a-4d38-b460-9b4486ace703,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
28222374-7715-454f-bd51-558b289b6c84,INVOICE,INV20178,P010178,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20178"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 9.0, ""unit_price"": 14.39, ""line_total"": 129.51}}"
1274fad1-334b-4d22-93a3-3493a9292e84,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 31.68, ""line_total"": 63.36}}"
eac2a2cb-f29d-489d-ba1f-390d91bbca8d,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 2.0, ""unit_price"": 14.73, ""line_total"": 29.46}}"
2f0b50ef-1f07-43e8-bc87-b3507237b017,INVOICE,INV20438,P010438,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20438"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""software license"", ""quantity"": 5.0, ""unit_price"": 96.54, ""line_total"": 482.7}}"
b69148d8-5a6c-4ace-870e-24bea5aeeca7,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 6.0, ""unit_price"": 776.34, ""line_total"": 4658.04}}"
a5c384a2-1c47-49b4-8ab1-6a22d005c878,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 651.25, ""line_total"": 2605.0}}"
5b9d1f4f-0e04-4ccd-9190-b1fd011799ec,INVOICE,INV20216,P010216,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20216"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 4.0, ""unit_price"": 27.85, ""line_total"": 111.4}}"
f1a470cc-227d-4993-b28a-5cc53f8299eb,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 6.0, ""unit_price"": 541.27, ""line_total"": 3247.62}}"
51a7677a-dd55-4634-b9eb-8a39aa6afe4e,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 8.0, ""unit_price"": 809.62, ""line_total"": 6476.96}}"
b2f60a7c-17ae-41dc-8778-2e9897d4bb53,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 2.0, ""unit_price"": 28.43, ""line_total"": 56.86}}"
376495c5-69b2-4b01-a0db-2e94139a7ebf,INVOICE,INV20202,P010202,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20202"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""firewall appliance"", ""quantity"": 4.0, ""unit_price"": 409.88, ""line_total"": 1639.52}}"
2f0760e7-da40-482a-8572-6072a59309c2,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""printer"", ""quantity"": 6.0, ""unit_price"": 253.35, ""line_total"": 1520.1}}"
c298c9c0-e08a-4af7-948d-57c552f95c36,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""2"", ""sku_id"": """", ""description"": ""laptop"", ""quantity"": 4.0, ""unit_price"": 544.38, ""line_total"": 2177.52}}"
3eb3cce8-88ad-4da7-af1c-9424db7a41f6,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""3"", ""sku_id"": """", ""description"": ""keyboard"", ""quantity"": 8.0, ""unit_price"": 29.96, ""line_total"": 239.68}}"
273fe3b7-ce1f-40c8-8e98-d618774e7862,INVOICE,INV20000,P010000,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20000"", ""line_number"": ""4"", ""sku_id"": """", ""description"": ""mouse"", ""quantity"": 10.0, ""unit_price"": 14.07, ""line_total"": 140.7}}"
6fe702d8-c9e5-4563-9dc6-9181241d4445,INVOICE,invoice_number,po_number,,TOTAL_MISSING,Missing totals for financial comparison,ERROR,"{""basis"": ""currency"", ""invoice_total"": null, ""po_total"": null, ""tolerance_pct"": 0.01}"
1d76ac3b-2991-45c5-8a3b-19dba29b5ae6,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
570c2ee8-4c32-4fec-b64b-11c351801147,INVOICE,INV20031,P010031,,UNMATCHED_INVOICE_LINE,Invoice line could not be matched to any PO line,ERROR,"{""inv_line"": {""invoice_number"": ""INV20031"", ""line_number"": ""1"", ""sku_id"": """", ""description"": ""server rack"", ""quantity"": 4.0, ""unit_price"": 772.76, ""line_total"": 3091.04}}"
